"Plant_Community","Sampling_Frame","Decimal_Latitude","Decimal_Longitude","GeodeticDatum","Date","Species_Code","Scientific_Name","Vernacular_Name","Life_Form"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2011-07-27,"POLTET","Polycarpon tetraphyllum","fourleaf manyseed","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2011-07-27,"OXACOR","Oxalis corniculata","yellow wood sorrel","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2011-07-27,"EHRSTI","Ehrharta stipoides","meadow ricegrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2011-07-27,"SENSYL","Senecio sylvaticus","wood groundsel","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2011-07-27,"POLFUG","Polypogon fugax","Ditch polypogon","Grass"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2011-07-27,"ERASP.","Eragrostis spp.","lovegrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2011-07-27,"CARFLE","Cardamine flexuosa","bittercress","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2011-07-27,"SENSYL","Senecio sylvaticus","wood groundsel","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2011-07-27,"CENCLA","Cenchrus clandestinus","kikuyu grass","Grass"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2011-07-27,"POLTET","Polycarpon tetraphyllum","fourleaf manyseed","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2011-07-27,"GERHOM","Geranium homeanum","Australasian geranium","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2011-07-27,"SENMAD","Senecio madagascariensis","fireweed","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2011-07-27,"OXACOR","Oxalis corniculata","yellow wood sorrel","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2011-07-27,"EHRSTI","Ehrharta stipoides","meadow ricegrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2011-07-27,"LEPDID","Lepidium didymum","swinecress","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2011-07-27,"VERPER","Veronica peregrina ssp. xalapensis","necklace weed","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2011-07-27,"VERTHA","Verbascum thapsus","common mullein","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2011-07-27,"RUMACE","Rumex acetosella","sheep sorrel","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2011-07-27,"SENSYL","Senecio sylvaticus","wood groundsel","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2011-07-27,"LEPDID","Lepidium didymum","swinecress","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2011-07-27,"OXACOR","Oxalis corniculata","yellow wood sorrel","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2011-07-27,"EHRSTI","Ehrharta stipoides","meadow ricegrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2011-07-27,"VERPLE","Veronica plebeia","common speedwell","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2011-07-27,"POLTET","Polycarpon tetraphyllum","fourleaf manyseed","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2011-07-27,"VERPER","Veronica peregrina ssp. xalapensis","necklace weed","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2011-07-27,"VERSER","Veronica serpyllifolia","thyme-leaved speedwell","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2011-07-27,"ERABRO","Eragrostis brownei","sheepgrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2011-07-27,"CIRVUL","Cirsium vulgare","bull thistle","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2011-07-27,"SENMAD","Senecio madagascariensis","fireweed","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2011-07-27,"CENCLA","Cenchrus clandestinus","kikuyu grass","Grass"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2011-07-27,"GERHOM","Geranium homeanum","Australasian geranium","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2011-07-27,"POLFUG","Polypogon fugax","Ditch polypogon","Grass"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2011-07-27,"FESBRO","Festuca bromoides","brome fescue","Grass"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2011-07-27,"SENSYL","Senecio sylvaticus","wood groundsel","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2011-07-27,"POLFUG","Polypogon fugax","Ditch polypogon","Grass"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2011-07-27,"LEPDID","Lepidium didymum","swinecress","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2011-07-27,"VERTHA","Verbascum thapsus","common mullein","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2011-07-27,"POLTET","Polycarpon tetraphyllum","fourleaf manyseed","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2011-07-27,"EHRSTI","Ehrharta stipoides","meadow ricegrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2011-07-27,"CENCLA","Cenchrus clandestinus","kikuyu grass","Grass"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2011-07-27,"SENMAD","Senecio madagascariensis","fireweed","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2011-07-27,"OXACOR","Oxalis corniculata","yellow wood sorrel","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2011-07-27,"GERHOM","Geranium homeanum","Australasian geranium","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2011-07-27,"VERPER","Veronica peregrina ssp. xalapensis","necklace weed","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2011-07-27,"EMIFOS","Emilia fosbergii","Emilia fosbergii","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2011-07-27,"OXACOR","Oxalis corniculata","yellow wood sorrel","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2011-07-27,"VERTHA","Verbascum thapsus","common mullein","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2011-07-27,"SENSYL","Senecio sylvaticus","wood groundsel","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2011-07-27,"LEPDID","Lepidium didymum","swinecress","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2011-07-27,"ERASP.","Eragrostis spp.","lovegrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2011-07-27,"POLTET","Polycarpon tetraphyllum","fourleaf manyseed","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2011-07-27,"EHRSTI","Ehrharta stipoides","meadow ricegrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2011-07-27,"SENMAD","Senecio madagascariensis","fireweed","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2011-07-27,"RUMACE","Rumex acetosella","sheep sorrel","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2011-07-27,"CENCLA","Cenchrus clandestinus","kikuyu grass","Grass"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2011-07-27,"TIBHER","Tibouchina herbacea","cane tibouchina","Shrub"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2011-07-27,"POLFUG","Polypogon fugax","Ditch polypogon","Grass"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2011-07-27,"HELFOE","Helichrysum foetidum","stinking everlasting","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2011-07-27,"EMIFOS","Emilia fosbergii","Emilia fosbergii","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2011-07-27,"SENSYL","Senecio sylvaticus","wood groundsel","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2011-07-27,"GAMPUR","Gamochaeta purpurea","purple cudweed","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2011-07-27,"EREVAL","Erechtites valerianifolia","fireweed","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2011-07-27,"VERTHA","Verbascum thapsus","common mullein","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2011-07-27,"RUMACE","Rumex acetosella","sheep sorrel","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2011-07-27,"GERHOM","Geranium homeanum","Australasian geranium","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2011-07-27,"SENMAD","Senecio madagascariensis","fireweed","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2011-07-27,"OXACOR","Oxalis corniculata","yellow wood sorrel","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2011-07-27,"POLFUG","Polypogon fugax","Ditch polypogon","Grass"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2011-07-27,"VERPER","Veronica peregrina ssp. xalapensis","necklace weed","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2011-07-27,"FESBRO","Festuca bromoides","brome fescue","Grass"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2011-07-27,"POLTET","Polycarpon tetraphyllum","fourleaf manyseed","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2011-07-27,"EHRSTI","Ehrharta stipoides","meadow ricegrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2011-07-27,"SENSYL","Senecio sylvaticus","wood groundsel","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2011-07-27,"VERTHA","Verbascum thapsus","common mullein","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2011-07-27,"POLTET","Polycarpon tetraphyllum","fourleaf manyseed","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2011-07-27,"SENMAD","Senecio madagascariensis","fireweed","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2011-07-27,"OXACOR","Oxalis corniculata","yellow wood sorrel","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2011-07-27,"EHRSTI","Ehrharta stipoides","meadow ricegrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2011-07-27,"VERPLE","Veronica plebeia","common speedwell","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2011-07-27,"GERHOM","Geranium homeanum","Australasian geranium","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2011-07-27,"RUMACE","Rumex acetosella","sheep sorrel","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2011-07-27,"POLFUG","Polypogon fugax","Ditch polypogon","Grass"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2011-07-27,"POLFUG","Polypogon fugax","Ditch polypogon","Grass"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2011-07-27,"EHRSTI","Ehrharta stipoides","meadow ricegrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2011-07-27,"CIRVUL","Cirsium vulgare","bull thistle","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2011-07-27,"EUPPEP","Euphorbia peplus","petty spurge","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2011-07-27,"POLTET","Polycarpon tetraphyllum","fourleaf manyseed","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2011-07-27,"GERHOM","Geranium homeanum","Australasian geranium","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2011-07-27,"SENSYL","Senecio sylvaticus","wood groundsel","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2011-07-27,"SENMAD","Senecio madagascariensis","fireweed","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2011-07-27,"VERSER","Veronica serpyllifolia","thyme-leaved speedwell","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2011-07-27,"FESBRO","Festuca bromoides","brome fescue","Grass"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2011-07-27,"RUMACE","Rumex acetosella","sheep sorrel","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2011-07-27,"OXACOR","Oxalis corniculata","yellow wood sorrel","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2011-07-27,"GERHOM","Geranium homeanum","Australasian geranium","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2011-07-27,"EUPPEP","Euphorbia peplus","petty spurge","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2011-07-27,"OXACOR","Oxalis corniculata","yellow wood sorrel","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2011-07-27,"SENSYL","Senecio sylvaticus","wood groundsel","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2011-07-27,"CIRVUL","Cirsium vulgare","bull thistle","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2011-07-27,"VERPLE","Veronica plebeia","common speedwell","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2011-07-27,"EHRSTI","Ehrharta stipoides","meadow ricegrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2011-07-27,"SENMAD","Senecio madagascariensis","fireweed","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2011-07-27,"POLTET","Polycarpon tetraphyllum","fourleaf manyseed","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2011-07-27,"POLFUG","Polypogon fugax","Ditch polypogon","Grass"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2011-07-27,"SENMAD","Senecio madagascariensis","fireweed","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2011-07-27,"VERPLE","Veronica plebeia","common speedwell","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2011-07-27,"VERTHA","Verbascum thapsus","common mullein","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2011-07-27,"POLFUG","Polypogon fugax","Ditch polypogon","Grass"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2011-07-27,"SENSYL","Senecio sylvaticus","wood groundsel","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2011-07-27,"VERPER","Veronica peregrina ssp. xalapensis","necklace weed","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2011-07-27,"EHRSTI","Ehrharta stipoides","meadow ricegrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2011-07-27,"CENCLA","Cenchrus clandestinus","kikuyu grass","Grass"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2011-07-27,"CIRVUL","Cirsium vulgare","bull thistle","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2011-07-27,"OXACOR","Oxalis corniculata","yellow wood sorrel","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2011-07-27,"RUMACE","Rumex acetosella","sheep sorrel","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2011-07-27,"CARFLE","Cardamine flexuosa","bittercress","Herb"
"Subalpine Shrubland","Mauna Loa",19.278346,-155.607367,"EPSG: 4326",2011-09-26,"ERABRO","Eragrostis brownei","sheepgrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.278346,-155.607367,"EPSG: 4326",2011-09-26,"SPOAFR","Sporobolus africanus","rattail grass","Grass"
"Subalpine Shrubland","Mauna Loa",19.278346,-155.607367,"EPSG: 4326",2011-09-26,"HYPRAD1","Hypochaeris radicata","hairy cat's ear","Herb"
"Subalpine Shrubland","Mauna Loa",19.278346,-155.607367,"EPSG: 4326",2011-09-26,"EHRSTI","Ehrharta stipoides","meadow ricegrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.278346,-155.607367,"EPSG: 4326",2011-09-26,"ERABRO","Eragrostis brownei","sheepgrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.278346,-155.607367,"EPSG: 4326",2011-09-26,"SPOAFR","Sporobolus africanus","rattail grass","Grass"
"Subalpine Shrubland","Mauna Loa",19.278346,-155.607367,"EPSG: 4326",2011-09-26,"ERABRO","Eragrostis brownei","sheepgrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.278346,-155.607367,"EPSG: 4326",2011-09-26,"HYPRAD1","Hypochaeris radicata","hairy cat's ear","Herb"
"Subalpine Shrubland","Mauna Loa",19.278346,-155.607367,"EPSG: 4326",2011-09-26,"ERABRO","Eragrostis brownei","sheepgrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.278346,-155.607367,"EPSG: 4326",2011-09-26,"SPOAFR","Sporobolus africanus","rattail grass","Grass"
"Subalpine Shrubland","Mauna Loa",19.278346,-155.607367,"EPSG: 4326",2011-09-26,"FESBRO","Festuca bromoides","brome fescue","Grass"
"Subalpine Shrubland","Mauna Loa",19.278346,-155.607367,"EPSG: 4326",2011-09-26,"ERABRO","Eragrostis brownei","sheepgrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.278346,-155.607367,"EPSG: 4326",2011-09-26,"RUMACE","Rumex acetosella","sheep sorrel","Herb"
"Subalpine Shrubland","Mauna Loa",19.278346,-155.607367,"EPSG: 4326",2011-09-26,"ERABRO","Eragrostis brownei","sheepgrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.278346,-155.607367,"EPSG: 4326",2011-09-26,"POLTET","Polycarpon tetraphyllum","fourleaf manyseed","Herb"
"Subalpine Shrubland","Mauna Loa",19.278346,-155.607367,"EPSG: 4326",2011-09-26,"SPOAFR","Sporobolus africanus","rattail grass","Grass"
"Subalpine Shrubland","Mauna Loa",19.278346,-155.607367,"EPSG: 4326",2011-09-26,"CENERY","Centaurium erythraea ssp. erythraea","bitter herb","Herb"
"Subalpine Shrubland","Mauna Loa",19.278346,-155.607367,"EPSG: 4326",2011-09-26,"ERABRO","Eragrostis brownei","sheepgrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.278346,-155.607367,"EPSG: 4326",2011-09-26,"SPOAFR","Sporobolus africanus","rattail grass","Grass"
"Subalpine Shrubland","Mauna Loa",19.278346,-155.607367,"EPSG: 4326",2011-09-26,"ERABRO","Eragrostis brownei","sheepgrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.278346,-155.607367,"EPSG: 4326",2011-09-26,"POLTET","Polycarpon tetraphyllum","fourleaf manyseed","Herb"
"Subalpine Shrubland","Mauna Loa",19.278346,-155.607367,"EPSG: 4326",2011-09-26,"SPOAFR","Sporobolus africanus","rattail grass","Grass"
"Subalpine Shrubland","Mauna Loa",19.278346,-155.607367,"EPSG: 4326",2011-09-26,"ERABRO","Eragrostis brownei","sheepgrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.278346,-155.607367,"EPSG: 4326",2011-09-26,"ERABRO","Eragrostis brownei","sheepgrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.290416,-155.577116,"EPSG: 4326",2011-08-16,"ANTODO","Anthoxanthum odoratum","sweet vernalgrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.290416,-155.577116,"EPSG: 4326",2011-08-16,"SPOAFR","Sporobolus africanus","rattail grass","Grass"
"Subalpine Shrubland","Mauna Loa",19.290416,-155.577116,"EPSG: 4326",2011-08-16,"ERABRO","Eragrostis brownei","sheepgrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.290416,-155.577116,"EPSG: 4326",2011-08-16,"HOLLAN","Holcus lanatus","common velvet grass","Grass"
"Subalpine Shrubland","Mauna Loa",19.290416,-155.577116,"EPSG: 4326",2011-08-16,"HYPRAD1","Hypochaeris radicata","hairy cat's ear","Herb"
"Subalpine Shrubland","Mauna Loa",19.290416,-155.577116,"EPSG: 4326",2011-08-16,"SCHCON","Schizachyrium condensatum","beardgrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.290416,-155.577116,"EPSG: 4326",2011-08-16,"SPOAFR","Sporobolus africanus","rattail grass","Grass"
"Subalpine Shrubland","Mauna Loa",19.290416,-155.577116,"EPSG: 4326",2011-08-16,"HYPRAD1","Hypochaeris radicata","hairy cat's ear","Herb"
"Subalpine Shrubland","Mauna Loa",19.290416,-155.577116,"EPSG: 4326",2011-08-16,"ANTODO","Anthoxanthum odoratum","sweet vernalgrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.290416,-155.577116,"EPSG: 4326",2011-08-16,"ERABRO","Eragrostis brownei","sheepgrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.290416,-155.577116,"EPSG: 4326",2011-08-16,"HOLLAN","Holcus lanatus","common velvet grass","Grass"
"Subalpine Shrubland","Mauna Loa",19.290416,-155.577116,"EPSG: 4326",2011-08-16,"HOLLAN","Holcus lanatus","common velvet grass","Grass"
"Subalpine Shrubland","Mauna Loa",19.290416,-155.577116,"EPSG: 4326",2011-08-16,"ANTODO","Anthoxanthum odoratum","sweet vernalgrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.290416,-155.577116,"EPSG: 4326",2011-08-16,"HYPRAD1","Hypochaeris radicata","hairy cat's ear","Herb"
"Subalpine Shrubland","Mauna Loa",19.290416,-155.577116,"EPSG: 4326",2011-08-16,"ANTODO","Anthoxanthum odoratum","sweet vernalgrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.290416,-155.577116,"EPSG: 4326",2011-08-16,"HOLLAN","Holcus lanatus","common velvet grass","Grass"
"Subalpine Shrubland","Mauna Loa",19.290416,-155.577116,"EPSG: 4326",2011-08-16,"HYPRAD1","Hypochaeris radicata","hairy cat's ear","Herb"
"Subalpine Shrubland","Mauna Loa",19.290416,-155.577116,"EPSG: 4326",2011-08-16,"HYPRAD1","Hypochaeris radicata","hairy cat's ear","Herb"
